Iter.  R0.in(2)       R0.out(3)      R1.in(4)       R1.out(5)      R2.in(6)       R2.out(7)      R3.in(8)       R3.out(9)      R4.in(10)      R4.out(11)     R5.in(12)      R5.out(13)     R6.in(14)      R6.out(15)     R7.in(16)      R7.out(17)     R8.in(18)      R8.out(19)     R9.in(20)      R9.out(21)     R10.in(22)     R10.out(23)    R11.in(24)     R11.out(25)    R12.in(26)     R12.out(27)    R13.in(28)     R13.out(29)    R14.in(30)     R14.out(31)    R15.in(32)     R15.out(33)    R16.in(34)     R16.out(35)    
193    1.276208e-03   1.088617e-03   5.689335e-04   9.941676e-05   2.952041e-06   1.081587e-06   1.732032e-03   4.107840e-04   5.408962e-05   1.074094e-05   1.129084e-02   7.082590e-03   3.262796e-06   3.262800e-06   8.472329e-03   2.941796e-03   6.347833e-03   1.528704e-03   8.405410e-03   1.176131e-02   1.083449e-06   1.052297e-06   4.298432e-06   4.300325e-06   1.078487e-05   1.963095e-03   4.297953e-03   1.086687e-02   1.855729e-03   4.301649e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
194    1.275511e-03   1.087779e-03   5.682035e-04   9.919639e-05   2.943645e-06   1.077793e-06   1.730131e-03   4.100250e-04   5.398305e-05   1.070949e-05   1.129135e-02   7.078381e-03   3.266000e-06   3.266004e-06   8.466311e-03   2.939312e-03   6.343930e-03   1.526836e-03   8.410982e-03   1.175238e-02   1.079659e-06   1.049936e-06   4.302502e-06   4.304395e-06   1.078147e-05   1.964878e-03   4.301649e-03   1.087592e-02   1.857190e-03   4.305216e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
195    1.274842e-03   1.086976e-03   5.675029e-04   9.898502e-05   2.935605e-06   1.074163e-06   1.728306e-03   4.092961e-04   5.388085e-05   1.067935e-05   1.129187e-02   7.074335e-03   3.269092e-06   3.269096e-06   8.460534e-03   2.936927e-03   6.340179e-03   1.525040e-03   8.416361e-03   1.174381e-02   1.076032e-06   1.047677e-06   4.306428e-06   4.308323e-06   1.077824e-05   1.966598e-03   4.305216e-03   1.088464e-02   1.858600e-03   4.308657e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
196    1.274202e-03   1.086206e-03   5.668305e-04   9.878223e-05   2.927903e-06   1.070687e-06   1.726551e-03   4.085960e-04   5.378280e-05   1.065046e-05   1.129239e-02   7.070445e-03   3.272075e-06   3.272079e-06   8.454987e-03   2.934636e-03   6.336572e-03   1.523314e-03   8.421553e-03   1.173558e-02   1.072559e-06   1.045514e-06   4.310216e-06   4.312112e-06   1.077515e-05   1.968258e-03   4.308657e-03   1.089306e-02   1.859962e-03   4.311977e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
197    1.273588e-03   1.085468e-03   5.661849e-04   9.858763e-05   2.920523e-06   1.067358e-06   1.724866e-03   4.079236e-04   5.368872e-05   1.062276e-05   1.129290e-02   7.066704e-03   3.274953e-06   3.274956e-06   8.449661e-03   2.932437e-03   6.333105e-03   1.521654e-03   8.426565e-03   1.172767e-02   1.069233e-06   1.043443e-06   4.313870e-06   4.315768e-06   1.077221e-05   1.969859e-03   4.311977e-03   1.090118e-02   1.861275e-03   4.315180e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
198    1.272999e-03   1.084759e-03   5.655651e-04   9.840086e-05   2.913449e-06   1.064169e-06   1.723246e-03   4.072775e-04   5.359843e-05   1.059620e-05   1.129341e-02   7.063106e-03   3.277729e-06   3.277733e-06   8.444545e-03   2.930324e-03   6.329770e-03   1.520058e-03   8.431402e-03   1.172007e-02   1.066048e-06   1.041459e-06   4.317396e-06   4.319295e-06   1.076940e-05   1.971403e-03   4.315180e-03   1.090902e-02   1.862543e-03   4.318271e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
199    1.272435e-03   1.084080e-03   5.649698e-04   9.822158e-05   2.906667e-06   1.061114e-06   1.721689e-03   4.066568e-04   5.351177e-05   1.057072e-05   1.129392e-02   7.059645e-03   3.280408e-06   3.280412e-06   8.439631e-03   2.928294e-03   6.326564e-03   1.518523e-03   8.436072e-03   1.171276e-02   1.062995e-06   1.039559e-06   4.320797e-06   4.322697e-06   1.076672e-05   1.972893e-03   4.318271e-03   1.091657e-02   1.863767e-03   4.321253e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
200    1.271893e-03   1.083427e-03   5.643981e-04   9.804945e-05   2.900164e-06   1.058186e-06   1.720192e-03   4.060602e-04   5.342857e-05   1.054628e-05   1.129443e-02   7.056316e-03   3.282992e-06   3.282996e-06   8.434911e-03   2.926343e-03   6.323479e-03   1.517047e-03   8.440578e-03   1.170574e-02   1.060070e-06   1.037737e-06   4.324078e-06   4.325980e-06   1.076416e-05   1.974331e-03   4.321253e-03   1.092386e-02   1.864948e-03   4.324130e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
201    1.271373e-03   1.082801e-03   5.638488e-04   9.788416e-05   2.893927e-06   1.055379e-06   1.718752e-03   4.054869e-04   5.334868e-05   1.052283e-05   1.129493e-02   7.053114e-03   3.285485e-06   3.285489e-06   8.430375e-03   2.924469e-03   6.320513e-03   1.515627e-03   8.444927e-03   1.169900e-02   1.057265e-06   1.035991e-06   4.327244e-06   4.329146e-06   1.076172e-05   1.975717e-03   4.324130e-03   1.093089e-02   1.866087e-03   4.326905e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
202    1.270874e-03   1.082200e-03   5.633212e-04   9.772541e-05   2.887944e-06   1.052687e-06   1.717369e-03   4.049357e-04   5.327195e-05   1.050032e-05   1.129542e-02   7.050033e-03   3.287890e-06   3.287893e-06   8.426016e-03   2.922667e-03   6.317659e-03   1.514261e-03   8.449125e-03   1.169251e-02   1.054576e-06   1.034317e-06   4.330297e-06   4.332201e-06   1.075938e-05   1.977055e-03   4.326905e-03   1.093768e-02   1.867187e-03   4.329583e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
203    1.270395e-03   1.081622e-03   5.628141e-04   9.757292e-05   2.882203e-06   1.050106e-06   1.716038e-03   4.044059e-04   5.319826e-05   1.047872e-05   1.129590e-02   7.047069e-03   3.290210e-06   3.290213e-06   8.421826e-03   2.920935e-03   6.314913e-03   1.512947e-03   8.453175e-03   1.168628e-02   1.051997e-06   1.032712e-06   4.333243e-06   4.335148e-06   1.075715e-05   1.978345e-03   4.329583e-03   1.094422e-02   1.868248e-03   4.332166e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
204    1.269935e-03   1.081068e-03   5.623269e-04   9.742643e-05   2.876693e-06   1.047629e-06   1.714758e-03   4.038965e-04   5.312746e-05   1.045797e-05   1.129638e-02   7.044217e-03   3.292448e-06   3.292451e-06   8.417799e-03   2.919271e-03   6.312272e-03   1.511682e-03   8.457084e-03   1.168028e-02   1.049523e-06   1.031172e-06   4.336084e-06   4.337990e-06   1.075502e-05   1.979590e-03   4.332166e-03   1.095053e-02   1.869271e-03   4.334657e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
205    1.269494e-03   1.080535e-03   5.618585e-04   9.728567e-05   2.871405e-06   1.045253e-06   1.713527e-03   4.034066e-04   5.305945e-05   1.043805e-05   1.129685e-02   7.041472e-03   3.294607e-06   3.294610e-06   8.413928e-03   2.917670e-03   6.309730e-03   1.510466e-03   8.460856e-03   1.167451e-02   1.047149e-06   1.029695e-06   4.338825e-06   4.340732e-06   1.075298e-05   1.980790e-03   4.334657e-03   1.095661e-02   1.870259e-03   4.337061e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
206    1.269070e-03   1.080024e-03   5.614083e-04   9.715041e-05   2.866328e-06   1.042973e-06   1.712343e-03   4.029355e-04   5.299409e-05   1.041893e-05   1.129731e-02   7.038830e-03   3.296689e-06   3.296693e-06   8.410206e-03   2.916131e-03   6.307284e-03   1.509295e-03   8.464496e-03   1.166897e-02   1.044871e-06   1.028277e-06   4.341469e-06   4.343377e-06   1.075102e-05   1.981948e-03   4.337061e-03   1.096248e-02   1.871212e-03   4.339380e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
207    1.268663e-03   1.079532e-03   5.609755e-04   9.702041e-05   2.861453e-06   1.040784e-06   1.711204e-03   4.024825e-04   5.293127e-05   1.040055e-05   1.129777e-02   7.036288e-03   3.298698e-06   3.298701e-06   8.406627e-03   2.914651e-03   6.304930e-03   1.508168e-03   8.468008e-03   1.166364e-02   1.042685e-06   1.026917e-06   4.344020e-06   4.345928e-06   1.074915e-05   1.983066e-03   4.339380e-03   1.096815e-02   1.872132e-03   4.341616e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
208    1.268271e-03   1.079060e-03   5.605594e-04   9.689545e-05   2.856771e-06   1.038683e-06   1.710108e-03   4.020467e-04   5.287090e-05   1.038290e-05   1.129821e-02   7.033840e-03   3.300635e-06   3.300639e-06   8.403186e-03   2.913228e-03   6.302664e-03   1.507084e-03   8.471397e-03   1.165851e-02   1.040586e-06   1.025610e-06   4.346480e-06   4.348389e-06   1.074737e-05   1.984143e-03   4.341616e-03   1.097361e-02   1.873019e-03   4.343774e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
209    1.267896e-03   1.078606e-03   5.601592e-04   9.677532e-05   2.852274e-06   1.036666e-06   1.709054e-03   4.016275e-04   5.281286e-05   1.036594e-05   1.129865e-02   7.031484e-03   3.302504e-06   3.302508e-06   8.399876e-03   2.911859e-03   6.300484e-03   1.506040e-03   8.474667e-03   1.165357e-02   1.038570e-06   1.024356e-06   4.348853e-06   4.350763e-06   1.074565e-05   1.985182e-03   4.343774e-03   1.097888e-02   1.873875e-03   4.345855e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
210    1.267534e-03   1.078169e-03   5.597744e-04   9.665983e-05   2.847954e-06   1.034728e-06   1.708039e-03   4.012242e-04   5.275706e-05   1.034964e-05   1.129907e-02   7.029217e-03   3.304307e-06   3.304311e-06   8.396692e-03   2.910542e-03   6.298385e-03   1.505036e-03   8.477822e-03   1.164882e-02   1.036635e-06   1.023152e-06   4.351142e-06   4.353053e-06   1.074401e-05   1.986185e-03   4.345855e-03   1.098396e-02   1.874701e-03   4.347863e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
211    1.267187e-03   1.077750e-03   5.594043e-04   9.654877e-05   2.843803e-06   1.032868e-06   1.707063e-03   4.008362e-04   5.270341e-05   1.033398e-05   1.129949e-02   7.027033e-03   3.306046e-06   3.306050e-06   8.393629e-03   2.909275e-03   6.296364e-03   1.504068e-03   8.480866e-03   1.164426e-02   1.034775e-06   1.021996e-06   4.353349e-06   4.355261e-06   1.074244e-05   1.987152e-03   4.347863e-03   1.098886e-02   1.875498e-03   4.349799e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
212    1.266854e-03   1.077347e-03   5.590483e-04   9.644198e-05   2.839814e-06   1.031080e-06   1.706123e-03   4.004628e-04   5.265182e-05   1.031892e-05   1.129989e-02   7.024931e-03   3.307723e-06   3.307727e-06   8.390683e-03   2.908056e-03   6.294418e-03   1.503137e-03   8.483803e-03   1.163986e-02   1.032990e-06   1.020885e-06   4.355479e-06   4.357391e-06   1.074094e-05   1.988084e-03   4.349799e-03   1.099358e-02   1.876266e-03   4.351667e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
213    1.266533e-03   1.076959e-03   5.587058e-04   9.633927e-05   2.835981e-06   1.029362e-06   1.705219e-03   4.001035e-04   5.260220e-05   1.030445e-05   1.130029e-02   7.022907e-03   3.309341e-06   3.309345e-06   8.387849e-03   2.906883e-03   6.292546e-03   1.502241e-03   8.486636e-03   1.163563e-02   1.031274e-06   1.019817e-06   4.357532e-06   4.359446e-06   1.073950e-05   1.988984e-03   4.351667e-03   1.099814e-02   1.877008e-03   4.353468e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
214    1.266225e-03   1.076586e-03   5.583763e-04   9.624048e-05   2.832297e-06   1.027712e-06   1.704348e-03   3.997578e-04   5.255448e-05   1.029053e-05   1.130068e-02   7.020959e-03   3.310902e-06   3.310905e-06   8.385121e-03   2.905754e-03   6.290742e-03   1.501378e-03   8.489370e-03   1.163156e-02   1.029625e-06   1.018792e-06   4.359513e-06   4.361427e-06   1.073812e-05   1.989852e-03   4.353468e-03   1.100254e-02   1.877723e-03   4.355206e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
215    1.265929e-03   1.076228e-03   5.580593e-04   9.614545e-05   2.828755e-06   1.026126e-06   1.703510e-03   3.994250e-04   5.250858e-05   1.027715e-05   1.130106e-02   7.019082e-03   3.312407e-06   3.312410e-06   8.382497e-03   2.904668e-03   6.289006e-03   1.500547e-03   8.492007e-03   1.162764e-02   1.028041e-06   1.017806e-06   4.361424e-06   4.363339e-06   1.073679e-05   1.990688e-03   4.355206e-03   1.100678e-02   1.878413e-03   4.356882e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
216    1.265644e-03   1.075883e-03   5.577543e-04   9.605402e-05   2.825350e-06   1.024602e-06   1.702703e-03   3.991047e-04   5.246442e-05   1.026429e-05   1.130143e-02   7.017275e-03   3.313858e-06   3.313862e-06   8.379971e-03   2.903622e-03   6.287334e-03   1.499747e-03   8.494551e-03   1.162387e-02   1.026518e-06   1.016859e-06   4.363267e-06   4.365182e-06   1.073552e-05   1.991495e-03   4.356882e-03   1.101086e-02   1.879079e-03   4.358499e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
217    1.265370e-03   1.075551e-03   5.574607e-04   9.596607e-05   2.822076e-06   1.023136e-06   1.701927e-03   3.987965e-04   5.242194e-05   1.025191e-05   1.130178e-02   7.015534e-03   3.315258e-06   3.315262e-06   8.377540e-03   2.902616e-03   6.285724e-03   1.498976e-03   8.497006e-03   1.162024e-02   1.025054e-06   1.015949e-06   4.365044e-06   4.366960e-06   1.073430e-05   1.992274e-03   4.358499e-03   1.101481e-02   1.879721e-03   4.360058e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
218    1.265106e-03   1.075232e-03   5.571782e-04   9.588143e-05   2.818928e-06   1.021727e-06   1.701179e-03   3.984997e-04   5.238106e-05   1.024001e-05   1.130213e-02   7.013858e-03   3.316608e-06   3.316612e-06   8.375201e-03   2.901648e-03   6.284173e-03   1.498234e-03   8.499373e-03   1.161675e-02   1.023646e-06   1.015073e-06   4.366758e-06   4.368675e-06   1.073313e-05   1.993024e-03   4.360058e-03   1.101861e-02   1.880340e-03   4.361562e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
219    1.264853e-03   1.074925e-03   5.569064e-04   9.580000e-05   2.815900e-06   1.020373e-06   1.700459e-03   3.982140e-04   5.234173e-05   1.022856e-05   1.130247e-02   7.012244e-03   3.317911e-06   3.317914e-06   8.372949e-03   2.900716e-03   6.282680e-03   1.497520e-03   8.501658e-03   1.161338e-02   1.022293e-06   1.014232e-06   4.368411e-06   4.370329e-06   1.073201e-05   1.993748e-03   4.361562e-03   1.102228e-02   1.880938e-03   4.363012e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
220    1.264609e-03   1.074629e-03   5.566447e-04   9.572162e-05   2.812987e-06   1.019070e-06   1.699766e-03   3.979389e-04   5.230388e-05   1.021754e-05   1.130280e-02   7.010689e-03   3.319167e-06   3.319171e-06   8.370781e-03   2.899818e-03   6.281242e-03   1.496831e-03   8.503861e-03   1.161014e-02   1.020992e-06   1.013423e-06   4.370006e-06   4.371924e-06   1.073094e-05   1.994447e-03   4.363012e-03   1.102582e-02   1.881514e-03   4.364411e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
221    1.264374e-03   1.074345e-03   5.563928e-04   9.564620e-05   2.810186e-06   1.017817e-06   1.699098e-03   3.976741e-04   5.226745e-05   1.020695e-05   1.130312e-02   7.009191e-03   3.320378e-06   3.320382e-06   8.368694e-03   2.898954e-03   6.279856e-03   1.496169e-03   8.505986e-03   1.160702e-02   1.019740e-06   1.012645e-06   4.371544e-06   4.373462e-06   1.072990e-05   1.995120e-03   4.364411e-03   1.102923e-02   1.882070e-03   4.365760e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
222    1.264148e-03   1.074072e-03   5.561503e-04   9.557360e-05   2.807491e-06   1.016613e-06   1.698455e-03   3.974191e-04   5.223239e-05   1.019675e-05   1.130344e-02   7.007748e-03   3.321547e-06   3.321550e-06   8.366685e-03   2.898122e-03   6.278522e-03   1.495530e-03   8.508037e-03   1.160402e-02   1.018536e-06   1.011896e-06   4.373027e-06   4.374946e-06   1.072891e-05   1.995770e-03   4.365760e-03   1.103252e-02   1.882606e-03   4.367061e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
223    1.263931e-03   1.073808e-03   5.559168e-04   9.550372e-05   2.804898e-06   1.015454e-06   1.697836e-03   3.971736e-04   5.219865e-05   1.018694e-05   1.130374e-02   7.006359e-03   3.322673e-06   3.322677e-06   8.364751e-03   2.897321e-03   6.277237e-03   1.494915e-03   8.510015e-03   1.160113e-02   1.017378e-06   1.011176e-06   4.374457e-06   4.376377e-06   1.072796e-05   1.996396e-03   4.367061e-03   1.103569e-02   1.883123e-03   4.368316e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
224    1.263722e-03   1.073555e-03   5.556921e-04   9.543645e-05   2.802403e-06   1.014339e-06   1.697240e-03   3.969371e-04   5.216616e-05   1.017750e-05   1.130404e-02   7.005020e-03   3.323760e-06   3.323764e-06   8.362888e-03   2.896550e-03   6.275998e-03   1.494322e-03   8.511922e-03   1.159834e-02   1.016265e-06   1.010484e-06   4.375837e-06   4.377756e-06   1.072705e-05   1.997000e-03   4.368316e-03   1.103875e-02   1.883622e-03   4.369527e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
225    1.263521e-03   1.073311e-03   5.554757e-04   9.537170e-05   2.800003e-06   1.013266e-06   1.696666e-03   3.967094e-04   5.213489e-05   1.016841e-05   1.130432e-02   7.003730e-03   3.324808e-06   3.324812e-06   8.361095e-03   2.895807e-03   6.274806e-03   1.493752e-03   8.513763e-03   1.159566e-02   1.015193e-06   1.009818e-06   4.377167e-06   4.379087e-06   1.072617e-05   1.997583e-03   4.369527e-03   1.104170e-02   1.884103e-03   4.370694e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
226    1.263328e-03   1.073076e-03   5.552673e-04   9.530936e-05   2.797693e-06   1.012234e-06   1.696113e-03   3.964901e-04   5.210479e-05   1.015966e-05   1.130460e-02   7.002487e-03   3.325819e-06   3.325823e-06   8.359368e-03   2.895092e-03   6.273657e-03   1.493202e-03   8.515538e-03   1.159308e-02   1.014162e-06   1.009177e-06   4.378450e-06   4.380371e-06   1.072533e-05   1.998145e-03   4.370694e-03   1.104455e-02   1.884567e-03   4.371820e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
227    1.263141e-03   1.072850e-03   5.550667e-04   9.524933e-05   2.795470e-06   1.011241e-06   1.695580e-03   3.962789e-04   5.207580e-05   1.015124e-05   1.130487e-02   7.001290e-03   3.326794e-06   3.326797e-06   8.357705e-03   2.894403e-03   6.272550e-03   1.492672e-03   8.517250e-03   1.159059e-02   1.013170e-06   1.008560e-06   4.379687e-06   4.381609e-06   1.072452e-05   1.998687e-03   4.371820e-03   1.104730e-02   1.885015e-03   4.372905e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
228    1.262962e-03   1.072633e-03   5.548735e-04   9.519154e-05   2.793330e-06   1.010285e-06   1.695067e-03   3.960755e-04   5.204790e-05   1.014314e-05   1.130513e-02   7.000137e-03   3.327734e-06   3.327737e-06   8.356104e-03   2.893740e-03   6.271483e-03   1.492162e-03   8.518901e-03   1.158819e-02   1.012215e-06   1.007967e-06   4.380881e-06   4.382802e-06   1.072374e-05   1.999209e-03   4.372905e-03   1.104994e-02   1.885446e-03   4.373953e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
229    1.262789e-03   1.072423e-03   5.546874e-04   9.513589e-05   2.791270e-06   1.009365e-06   1.694572e-03   3.958796e-04   5.202102e-05   1.013534e-05   1.130539e-02   6.999026e-03   3.328640e-06   3.328644e-06   8.354561e-03   2.893101e-03   6.270456e-03   1.491670e-03   8.520494e-03   1.158589e-02   1.011296e-06   1.007396e-06   4.382032e-06   4.383954e-06   1.072299e-05   1.999713e-03   4.373953e-03   1.105250e-02   1.885863e-03   4.374962e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
230    1.262623e-03   1.072222e-03   5.545082e-04   9.508230e-05   2.789287e-06   1.008480e-06   1.694096e-03   3.956908e-04   5.199515e-05   1.012783e-05   1.130563e-02   6.997955e-03   3.329515e-06   3.329518e-06   8.353075e-03   2.892485e-03   6.269466e-03   1.491196e-03   8.522030e-03   1.158366e-02   1.010412e-06   1.006846e-06   4.383141e-06   4.385064e-06   1.072227e-05   2.000199e-03   4.374962e-03   1.105496e-02   1.886264e-03   4.375936e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
231    1.262463e-03   1.072028e-03   5.543356e-04   9.503069e-05   2.787379e-06   1.007628e-06   1.693637e-03   3.955090e-04   5.197023e-05   1.012059e-05   1.130587e-02   6.996923e-03   3.330358e-06   3.330362e-06   8.351644e-03   2.891892e-03   6.268512e-03   1.490740e-03   8.523512e-03   1.158152e-02   1.009561e-06   1.006317e-06   4.384212e-06   4.386134e-06   1.072158e-05   2.000668e-03   4.375936e-03   1.105733e-02   1.886652e-03   4.376875e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
232    1.262309e-03   1.071841e-03   5.541694e-04   9.498099e-05   2.785541e-06   1.006808e-06   1.693195e-03   3.953339e-04   5.194623e-05   1.011363e-05   1.130610e-02   6.995929e-03   3.331171e-06   3.331175e-06   8.350266e-03   2.891321e-03   6.267593e-03   1.490300e-03   8.524942e-03   1.157946e-02   1.008742e-06   1.005808e-06   4.385244e-06   4.387167e-06   1.072092e-05   2.001120e-03   4.376875e-03   1.105962e-02   1.887025e-03   4.377781e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
233    1.262161e-03   1.071660e-03   5.540093e-04   9.493312e-05   2.783772e-06   1.006018e-06   1.692769e-03   3.951652e-04   5.192312e-05   1.010693e-05   1.130632e-02   6.994971e-03   3.331955e-06   3.331959e-06   8.348938e-03   2.890771e-03   6.266707e-03   1.489876e-03   8.526320e-03   1.157747e-02   1.007953e-06   1.005318e-06   4.386239e-06   4.388163e-06   1.072028e-05   2.001556e-03   4.377781e-03   1.106183e-02   1.887385e-03   4.378655e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
234    1.262018e-03   1.071487e-03   5.538550e-04   9.488702e-05   2.782069e-06   1.005258e-06   1.692359e-03   3.950026e-04   5.190086e-05   1.010047e-05   1.130654e-02   6.994047e-03   3.332711e-06   3.332715e-06   8.347660e-03   2.890241e-03   6.265854e-03   1.489468e-03   8.527650e-03   1.157556e-02   1.007193e-06   1.004846e-06   4.387199e-06   4.389123e-06   1.071967e-05   2.001976e-03   4.378655e-03   1.106396e-02   1.887733e-03   4.379497e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
235    1.261881e-03   1.071320e-03   5.537065e-04   9.484261e-05   2.780429e-06   1.004526e-06   1.691964e-03   3.948461e-04   5.187942e-05   1.009425e-05   1.130675e-02   6.993158e-03   3.333441e-06   3.333444e-06   8.346427e-03   2.889731e-03   6.265031e-03   1.489075e-03   8.528932e-03   1.157371e-02   1.006462e-06   1.004391e-06   4.388125e-06   4.390049e-06   1.071908e-05   2.002381e-03   4.379497e-03   1.106601e-02   1.888068e-03   4.380309e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
236    1.261748e-03   1.071159e-03   5.535634e-04   9.479984e-05   2.778849e-06   1.003822e-06   1.691583e-03   3.946952e-04   5.185877e-05   1.008826e-05   1.130696e-02   6.992300e-03   3.334144e-06   3.334148e-06   8.345240e-03   2.889239e-03   6.264239e-03   1.488695e-03   8.530169e-03   1.157193e-02   1.005758e-06   1.003954e-06   4.389018e-06   4.390942e-06   1.071851e-05   2.002772e-03   4.380309e-03   1.106799e-02   1.888391e-03   4.381093e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
237    1.261621e-03   1.071004e-03   5.534255e-04   9.475864e-05   2.777328e-06   1.003143e-06   1.691216e-03   3.945498e-04   5.183888e-05   1.008250e-05   1.130715e-02   6.991474e-03   3.334822e-06   3.334826e-06   8.344097e-03   2.888765e-03   6.263475e-03   1.488330e-03   8.531362e-03   1.157022e-02   1.005081e-06   1.003533e-06   4.389878e-06   4.391803e-06   1.071797e-05   2.003149e-03   4.381093e-03   1.106990e-02   1.888703e-03   4.381848e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
238    1.261498e-03   1.070855e-03   5.532927e-04   9.471895e-05   2.775863e-06   1.002490e-06   1.690862e-03   3.944098e-04   5.181972e-05   1.007694e-05   1.130734e-02   6.990678e-03   3.335476e-06   3.335480e-06   8.342995e-03   2.888309e-03   6.262739e-03   1.487978e-03   8.532512e-03   1.156857e-02   1.004428e-06   1.003127e-06   4.390709e-06   4.392634e-06   1.071744e-05   2.003513e-03   4.381848e-03   1.107174e-02   1.889003e-03   4.382577e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
239    1.261379e-03   1.070711e-03   5.531647e-04   9.468071e-05   2.774453e-06   1.001861e-06   1.690521e-03   3.942748e-04   5.180126e-05   1.007159e-05   1.130753e-02   6.989910e-03   3.336107e-06   3.336111e-06   8.341934e-03   2.887869e-03   6.262030e-03   1.487638e-03   8.533622e-03   1.156698e-02   1.003799e-06   1.002737e-06   4.391509e-06   4.393434e-06   1.071694e-05   2.003863e-03   4.382577e-03   1.107352e-02   1.889293e-03   4.383279e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
240    1.261265e-03   1.070573e-03   5.530414e-04   9.464387e-05   2.773094e-06   1.001255e-06   1.690193e-03   3.941448e-04   5.178348e-05   1.006644e-05   1.130771e-02   6.989171e-03   3.336715e-06   3.336719e-06   8.340911e-03   2.887445e-03   6.261346e-03   1.487311e-03   8.534692e-03   1.156545e-02   1.003194e-06   1.002361e-06   4.392281e-06   4.394207e-06   1.071645e-05   2.004201e-03   4.383279e-03   1.107523e-02   1.889573e-03   4.383957e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
241    1.261156e-03   1.070439e-03   5.529226e-04   9.460839e-05   2.771785e-06   1.000671e-06   1.689876e-03   3.940195e-04   5.176634e-05   1.006147e-05   1.130788e-02   6.988458e-03   3.337302e-06   3.337305e-06   8.339926e-03   2.887036e-03   6.260687e-03   1.486996e-03   8.535724e-03   1.156397e-02   1.002611e-06   1.001998e-06   4.393026e-06   4.394951e-06   1.071598e-05   2.004527e-03   4.383957e-03   1.107688e-02   1.889842e-03   4.384610e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   
